locationid,Applicant,FacilityType,cnn,LocationDescription,Address,blocklot,block,lot,permit,Status,FoodItems,X,Y,Latitude,Longitude,Schedule,dayshours,NOISent,Approved,Received,PriorPermit,ExpirationDate,Location,,,,,
626840,Two G's Catering,Truck,2863000,BEALE ST: DAVIS ST \ MARKET ST \ PINE ST to MISSION ST (1 - 99),30 BEALE ST,3710002,3710,2,15MFF-0028,APPROVED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,6013516.114,2116322.014,37.7917770784,-122.3971325245,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0028&ExportPDF=1&Filename=15MFF-0028_schedule.pdf,Mo-Fr:7AM-9AM,,06/12/2015 10:54:05 AM,Mar  4 2015 10:22AM,1,03/15/2016 12:00:00 AM,"(37.7917770921335, -122.397132524452)",,,,,
626841,Two G's Catering,Truck,3294000,BRYANT ST: LANGTON ST to KATE ST (920 - 977),945 BRYANT ST,3780079,3780,79,15MFF-0028,APPROVED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,6011062.611,2109567.575,37.7730940845,-122.4051458565,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0028&ExportPDF=1&Filename=15MFF-0028_schedule.pdf,Mo-Fr:8AM-9AM,,06/12/2015 10:54:05 AM,Mar  4 2015 10:22AM,1,03/15/2016 12:00:00 AM,"(37.7730940982598, -122.405145856475)",,,,,
626842,Two G's Catering,Truck,3088000,BRANNAN ST: 07TH ST to 08TH ST (800 - 899),840 BRANNAN ST,3780078,3780,78,15MFF-0028,APPROVED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,6011252.805,2109369.807,37.7725616898,-122.404474024,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0028&ExportPDF=1&Filename=15MFF-0028_schedule.pdf,Mo-Fr:8AM-9AM,,06/12/2015 10:54:05 AM,Mar  4 2015 10:22AM,1,03/15/2016 12:00:00 AM,"(37.772561703562, -122.404474024001)",,,,,
626843,Two G's Catering,Truck,3295000,BRYANT ST: KATE ST to DECATUR ST (940 - 983),950 BRYANT ST,3758127,3758,127,15MFF-0028,APPROVED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,6010831.642,2109760.53,37.7736109795,-122.4059584071,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0028&ExportPDF=1&Filename=15MFF-0028_schedule.pdf,Mo-Fr:8AM-9AM,,06/12/2015 10:54:05 AM,Mar  4 2015 10:22AM,1,03/15/2016 12:00:00 AM,"(37.7736109933029, -122.405958407102)",,,,,
626844,Two G's Catering,Truck,7195000,INDIANA ST: 20TH ST to 22ND ST (800 - 999),975 INDIANA ST,4106023,4106,23,15MFF-0028,APPROVED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,6015069.268,2104050.997,37.7581699396,-122.3909005827,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0028&ExportPDF=1&Filename=15MFF-0028_schedule.pdf,Mo-Fr:8AM-9AM,,06/12/2015 10:54:05 AM,Mar  4 2015 10:22AM,1,03/15/2016 12:00:00 AM,"(37.7581699534173, -122.390900582657)",,,,,
626845,Two G's Catering,Truck,12665000,TOWNSEND ST: 06TH ST to 07TH ST (500 - 599),516 TOWNSEND ST,3784007,3784,7,15MFF-0028,APPROVED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,6012412.751,2109668,37.7734452149,-122.4004825765,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0028&ExportPDF=1&Filename=15MFF-0028_schedule.pdf,Mo-Fr:8AM-9AM,,06/12/2015 10:54:05 AM,Mar  4 2015 10:22AM,1,03/15/2016 12:00:00 AM,"(37.7734452287087, -122.400482576536)",,,,,
626846,Two G's Catering,Truck,1407000,25TH ST: MINNESOTA ST to I-280 N ON RAMP \ INDIANA ST (1100 - 1199),1150 25TH ST,4228017,4228,17,15MFF-0028,APPROVED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,6015221.227,2102215.701,37.753139038,-122.390246817,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0028&ExportPDF=1&Filename=15MFF-0028_schedule.pdf,Mo-Fr:8AM-9AM,,06/12/2015 10:54:05 AM,Mar  4 2015 10:22AM,1,03/15/2016 12:00:00 AM,"(37.7531390517853, -122.390246816972)",,,,,
626847,Two G's Catering,Truck,2734000,BARNEVELD AVE: JERROLD AVE to LOOMIS ST \ MCKINNON AVE (100 - 299),175 BARNEVELD AVE,5286A018,5286A,18,15MFF-0028,APPROVED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,6011606.148,2099252.817,37.7448024194,-122.4025402189,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0028&ExportPDF=1&Filename=15MFF-0028_schedule.pdf,Mo-Fr:9AM-10AM,,06/12/2015 10:54:05 AM,Mar  4 2015 10:22AM,1,03/15/2016 12:00:00 AM,"(37.7448024331792, -122.402540218917)",,,,,
626848,Two G's Catering,Truck,13653000,WILLIAMS AVE: CERES ST to MENDELL ST (65 - 99),71 WILLIAMS AVE,5414022,5414,22,15MFF-0028,APPROVED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,6013782.892,2093534.846,37.7292233376,-122.3946130627,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0028&ExportPDF=1&Filename=15MFF-0028_schedule.pdf,Mo-Fr:9AM-10AM,,06/12/2015 10:54:05 AM,Mar  4 2015 10:22AM,1,03/15/2016 12:00:00 AM,"(37.7292233514237, -122.394613062654)",,,,,
626849,Two G's Catering,Truck,2954000,BERRY ST: 04TH ST to 05TH ST (200 - 299),235 BERRY ST,8708 111,8708,111,15MFF-0028,APPROVED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,6014269.44491,2110088.45097,37.7747030475,-122.3940893966,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0028&ExportPDF=1&Filename=15MFF-0028_schedule.pdf,Mo-Fr:9AM-10AM/11AM-12PM,,06/12/2015 10:54:05 AM,Mar  4 2015 10:22AM,1,03/15/2016 12:00:00 AM,"(37.7747030612546, -122.39408939656)",,,,,
626850,Two G's Catering,Truck,416000,08TH ST: BRYANT ST to BRANNAN ST (500 - 599),599 08TH ST,3780007A,3780,007A,15MFF-0028,APPROVED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,6010905.634,2109124.318,37.7718682258,-122.4056576363,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0028&ExportPDF=1&Filename=15MFF-0028_schedule.pdf,Mo-Fr:12PM-2PM,,06/12/2015 10:54:05 AM,Mar  4 2015 10:22AM,1,03/15/2016 12:00:00 AM,"(37.7718682395557, -122.405657636241)",,,,,
626851,Two G's Catering,Truck,15024000,CHINA BASIN ST: TERRY A FRANCOIS BLVD to 03RD ST (300 - 499),435 CHINA BASIN ST,8720001,8720,1,15MFF-0028,APPROVED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0028&ExportPDF=1&Filename=15MFF-0028_schedule.pdf,Mo-Su:9AM-10AM,,06/12/2015 10:54:05 AM,Mar  4 2015 10:22AM,1,03/15/2016 12:00:00 AM,,,,,,
626852,Two G's Catering,Truck,15028000,MISSION ROCK ST: 03RD ST to 04TH ST (500 - 599),555 MISSION ROCK ST,8711028,8711,28,15MFF-0028,APPROVED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0028&ExportPDF=1&Filename=15MFF-0028_schedule.pdf,Mo-Su:10AM-11AM,,06/12/2015 10:54:05 AM,Mar  4 2015 10:22AM,1,03/15/2016 12:00:00 AM,,,,,,
626853,Two G's Catering,Truck,12532003,TERRY A FRANCOIS BLVD: MISSION BAY BLVD to MISSION BAY BLVD (0 - 0),Assessors Block 8720/Lot008,8720008,8720,8,15MFF-0028,APPROVED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,6016311.862,2108756.11,37.771158037,-122.3869312576,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0028&ExportPDF=1&Filename=15MFF-0028_schedule.pdf,Mo-Su:10AM-11AM,,06/12/2015 10:54:05 AM,Mar  4 2015 10:22AM,1,03/15/2016 12:00:00 AM,"(37.7711580507508, -122.386931257552)",,,,,
626854,Two G's Catering,Truck,7165000,ILLINOIS ST: 16TH ST to MARIPOSA ST \ TERRY A FRANCOIS BLVD (400 - 599),409 ILLINOIS ST,3940001,3940,1,15MFF-0028,APPROVED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0028&ExportPDF=1&Filename=15MFF-0028_schedule.pdf,Mo-Su:10AM-11AM,,06/12/2015 10:54:05 AM,Mar  4 2015 10:22AM,1,03/15/2016 12:00:00 AM,,,,,,
627140,Senor Sisig,Truck,5170000,ELLIS ST: POWELL ST to CYRIL MAGNIN ST (100 - 148),120 ELLIS ST,326005,326,5,15MFF-0029,APPROVED,Filipino fusion food: taco: burrito: nachos: rice plates,6010286.046,2114141.69,37.7856100864,-122.4081547643,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0029&ExportPDF=1&Filename=15MFF-0029_schedule.pdf,Sa-Su:11AM-6PM,,03/17/2015 12:34:34 PM,Mar  5 2015 11:39AM,0,03/15/2016 12:00:00 AM,"(37.7856101001445, -122.408154764336)",,,,,
627141,Senor Sisig,Truck,132000,02ND ST: MISSION ST to MINNA ST (100 - 130),120 02ND ST,3722002,3722,2,15MFF-0029,APPROVED,Filipino fusion food: taco: burrito: nachos: rice plates,6012781.49,2114784.339,37.7875140607,-122.3995663314,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0029&ExportPDF=1&Filename=15MFF-0029_schedule.pdf,Mo-Fr:11AM-2PM,,03/17/2015 12:34:34 PM,Mar  5 2015 11:39AM,0,03/15/2016 12:00:00 AM,"(37.7875140745116, -122.399566331419)",,,,,
627142,Senor Sisig,Truck,10456000,PINE ST: SANSOME ST to CENTURY PL (300 - 340),300 PINE ST,260005,260,5,15MFF-0030,APPROVED,Filipino fusion food: tacos: burritos: nachos: rice plates. Various beverages.,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0030&ExportPDF=1&Filename=15MFF-0030_schedule.pdf,Mo-Fr:11AM-2PM,,03/17/2015 12:35:05 PM,Mar  5 2015 11:44AM,0,03/15/2016 12:00:00 AM,,,,,,
627145,Senor Sisig,Truck,480000,10TH ST: FELL ST \ MARKET ST \ POLK ST to END (1 - 18),8 10TH ST,3507041,3507,41,15MFF-0031,APPROVED,Senor Sisig: Filipino fusion food: tacos: burritos: nachos: rice plates. Various beverages.Chairman Bao: Vegetable and meat sandwiches filled with Asian-flavored meats and vegetables.,6007585.376,2110633.378,37.7758255198,-122.4172496266,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0031&ExportPDF=1&Filename=15MFF-0031_schedule.pdf,Mo/We/Fr:11AM-2PM,,03/17/2015 12:34:51 PM,Mar  5 2015 11:47AM,0,03/15/2016 12:00:00 AM,"(37.7758255335431, -122.417249626633)",,,,,
627182,"Expresso Subito, LLC.",Truck,131000,02ND ST: JESSIE ST to MISSION ST (69 - 99),84 02ND ST,3707011,3707,11,15MFF-0032,REQUESTED,Espresso Drinks,6012576.846,2115003.735,37.7881050616,-122.4002897784,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0032&ExportPDF=1&Filename=15MFF-0032_schedule.pdf,Mo/We/Fr:6AM-8PM,,,Mar  5 2015  1:52PM,0,03/15/2016 12:00:00 AM,"(37.7881050754192, -122.400289778395)",,,,,
627183,"Expresso Subito, LLC.",Truck,3525000,CALIFORNIA ST: DAVIS ST to FRONT ST (100 - 199),150 CALIFORNIA ST,236019,236,19,15MFF-0032,REQUESTED,Espresso Drinks,6013145.603,2117020.157,37.7936733815,-122.3984635095,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0032&ExportPDF=1&Filename=15MFF-0032_schedule.pdf,Tu/Th:6AM-8PM,,,Mar  5 2015  1:52PM,0,03/15/2016 12:00:00 AM,"(37.7936733952722, -122.398463509476)",,,,,
627192,"Expresso Subito, LLC.",Truck,5869000,FRONT ST: CALIFORNIA ST to HALLECK ST (200 - 234),150 CALIFORNIA ST,236019,236,19,15MFF-0034,REQUESTED,Expresso drinks: assorted beverages (canned: bottled: home made): scones: croissants: bagels: soup: chili: parfaits: smoothies: frappes: milk shakes.,6013145.603,2117020.157,37.7936733815,-122.3984635095,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0034&ExportPDF=1&Filename=15MFF-0034_schedule.pdf,Mo-Fr:6AM-5PM,,,Mar  5 2015  2:02PM,0,03/15/2016 12:00:00 AM,"(37.7936733952722, -122.398463509476)",,,,,
627195,Creme Brulee To Go,Push Cart,8747202,MARKET ST: 04TH ST \ ELLIS ST \ STOCKTON ST to POWELL ST (800 - 890) -- NORTH --,870 MARKET ST,329005,329,5,15MFF-0035,APPROVED,Kettle Corn,6010493.859,2113955.658,37.7851109204,-122.4074226683,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0035&ExportPDF=1&Filename=15MFF-0035_schedule.pdf,Mo-Fr:8AM-7PM,Sa-Su:11AM-7PM,,03/05/2015 02:21:45 PM,Mar  5 2015  2:08PM,0,03/15/2016 12:00:00 AM,"(37.7851109342236, -122.407422668267)",,,,
627197,Creme Brulee To Go,Push Cart,8747102,MARKET ST: 04TH ST \ ELLIS ST \ STOCKTON ST to POWELL ST (801 - 863) -- SOUTH --,801 MARKET ST,3705Z001,3705Z,1,15MFF-0036,APPROVED,Kettle Corn,6010997.43389,2113901.46037,37.7849902793,-122.4056766291,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0036&ExportPDF=1&Filename=15MFF-0036_schedule.pdf,Mo-Su:11AM-7PM,,03/05/2015 02:22:34 PM,Mar  5 2015  2:12PM,0,03/15/2016 12:00:00 AM,"(37.7849902930824, -122.405676629062)",,,,,
627205,"Covered Dish Productions, LLC. dba. The Rib Whip",Truck,7033000,HOWARD ST: 01ST ST to MALDEN ALY (500 - 589),500 HOWARD ST,3721011,3721,11,15MFF-0037,APPROVED,St. Louis Style Ribs: Pulled Pork Sandwich: Smoked Brisket: Smoked Chicken Drumsticks: Spinach Salad: Cole Slaw: Baked Beans: Mashed Potatoes: Grilled Asparagus: Mac & Cheese: Potato Salad: Buttermil Pie: Soda: Water,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0037&ExportPDF=1&Filename=15MFF-0037_schedule.pdf,Mo/Fr:10AM-2PM,,03/17/2015 02:01:27 PM,Mar  5 2015  2:51PM,1,03/15/2016 12:00:00 AM,,,,,,
627206,"Covered Dish Productions, LLC. dba. The Rib Whip",Truck,6438001,GREEN ST: THE EMBARCADERO to FRONT ST (1 - 49),900 FRONT ST,137001,137,1,15MFF-0037,APPROVED,St. Louis Style Ribs: Pulled Pork Sandwich: Smoked Brisket: Smoked Chicken Drumsticks: Spinach Salad: Cole Slaw: Baked Beans: Mashed Potatoes: Grilled Asparagus: Mac & Cheese: Potato Salad: Buttermil Pie: Soda: Water,6012874.622,2119410.253,37.8002209156,-122.3995690186,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0037&ExportPDF=1&Filename=15MFF-0037_schedule.pdf,Fr:10AM-4PM,,03/17/2015 02:01:27 PM,Mar  5 2015  2:51PM,1,03/15/2016 12:00:00 AM,"(37.8002209293534, -122.399569018567)",,,,,
627207,"Covered Dish Productions, LLC. dba. The Rib Whip",Truck,12160001,STEUART ST: HOWARD ST to END (200 - 299),75 HOWARD ST,3741031,3741,31,15MFF-0037,APPROVED,St. Louis Style Ribs: Pulled Pork Sandwich: Smoked Brisket: Smoked Chicken Drumsticks: Spinach Salad: Cole Slaw: Baked Beans: Mashed Potatoes: Grilled Asparagus: Mac & Cheese: Potato Salad: Buttermil Pie: Soda: Water,6015092.174,2116210.269,37.7915578642,-122.3916714998,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0037&ExportPDF=1&Filename=15MFF-0037_schedule.pdf,Mo/We:10AM-3PM,,03/17/2015 02:01:27 PM,Mar  5 2015  2:51PM,1,03/15/2016 12:00:00 AM,"(37.7915578779245, -122.391671499776)",,,,,
627208,"Covered Dish Productions, LLC. dba. The Rib Whip",Truck,13403000,WASHINGTON ST: THE EMBARCADERO to DRUMM ST (1 - 99),370 DRUMM ST,201012,201,12,15MFF-0037,APPROVED,St. Louis Style Ribs: Pulled Pork Sandwich: Smoked Brisket: Smoked Chicken Drumsticks: Spinach Salad: Cole Slaw: Baked Beans: Mashed Potatoes: Grilled Asparagus: Mac & Cheese: Potato Salad: Buttermil Pie: Soda: Water,6013693.222,2118189.172,37.7969137125,-122.3966506753,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0037&ExportPDF=1&Filename=15MFF-0037_schedule.pdf,Su:10AM-11PM,,03/17/2015 02:01:27 PM,Mar  5 2015  2:51PM,1,03/15/2016 12:00:00 AM,"(37.796913726248, -122.396650675254)",,,,,
627209,"Covered Dish Productions, LLC. dba. The Rib Whip",Truck,4972000,DRUMM ST: CLAY ST to WASHINGTON ST (200 - 299),253 DRUMM ST,203013,203,13,15MFF-0037,APPROVED,St. Louis Style Ribs: Pulled Pork Sandwich: Smoked Brisket: Smoked Chicken Drumsticks: Spinach Salad: Cole Slaw: Baked Beans: Mashed Potatoes: Grilled Asparagus: Mac & Cheese: Potato Salad: Buttermil Pie: Soda: Water,6013507.554,2117905.099,37.7961233803,-122.3972732043,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0037&ExportPDF=1&Filename=15MFF-0037_schedule.pdf,Tu/Th:10AM-3PM,,03/17/2015 02:01:27 PM,Mar  5 2015  2:51PM,1,03/15/2016 12:00:00 AM,"(37.7961233940173, -122.397273204328)",,,,,
627431,Philz Coffee Truck,Truck,10456000,PINE ST: SANSOME ST to CENTURY PL (300 - 340),301 PINE ST,268001,268,1,15MFF-0038,APPROVED,Hot coffee: iced coffee: hot chocolate: tea: pastries,6012318.456,2116367.149,37.7918342631,-122.4012796166,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0038&ExportPDF=1&Filename=15MFF-0038_schedule.pdf,Mo/We/Fr:6AM-3PM,,03/06/2015 12:48:54 PM,Mar  6 2015 10:05AM,0,03/15/2016 12:00:00 AM,"(37.7918342768248, -122.401279616586)",,,,,
627432,Philz Coffee Truck,Truck,9306000,MONTGOMERY ST: COLUMBUS AVE \ WASHINGTON ST to JACKSON ST (700 - 799),735 MONTGOMERY ST,195001,195,1,15MFF-0038,APPROVED,Hot coffee: iced coffee: hot chocolate: tea: pastries,6011635.905,2117976.662,37.7962154966,-122.4037545582,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0038&ExportPDF=1&Filename=15MFF-0038_schedule.pdf,Mo-We:6AM-6PM,,03/06/2015 12:48:54 PM,Mar  6 2015 10:05AM,0,03/15/2016 12:00:00 AM,"(37.7962155103592, -122.403754558235)",,,,,
627433,Philz Coffee Truck,Truck,12323000,SUTTER ST: POWELL ST to MASON ST (500 - 599),556 SUTTER ST,284009,284,9,15MFF-0038,APPROVED,Hot coffee: iced coffee: hot chocolate: tea: pastries,6009899.062,2115524.564,37.789385451,-122.4095912605,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0038&ExportPDF=1&Filename=15MFF-0038_schedule.pdf,Th/Fr/Sa:6AM-4PM,,03/06/2015 12:48:54 PM,Mar  6 2015 10:05AM,0,03/15/2016 12:00:00 AM,"(37.7893854648108, -122.409591260457)",,,,,
627434,Philz Coffee Truck,Truck,3528000,CALIFORNIA ST: SANSOME ST to LEIDESDORFF ST (400 - 448),401 CALIFORNIA ST,260001,260,1,15MFF-0038,APPROVED,Hot coffee: iced coffee: hot chocolate: tea: pastries,6012304.287,2116717.605,37.7927957416,-122.4013532809,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0038&ExportPDF=1&Filename=15MFF-0038_schedule.pdf,Tu/We/Th:6AM-3PM,,03/06/2015 12:48:54 PM,Mar  6 2015 10:05AM,0,03/15/2016 12:00:00 AM,"(37.7927957553471, -122.401353280921)",,,,,
627435,Philz Coffee Truck,Truck,8701000,MARINA BLVD: LAGUNA ST to BEACH ST \ BUCHANAN ST \ LOWER FORT MASON ST (1 - 99),15 MARINA BLVD,446002,446,2,15MFF-0038,APPROVED,Hot coffee: iced coffee: hot chocolate: tea: pastries,6003247.31181,2121194.21345,37.8045778691,-122.4330107743,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0038&ExportPDF=1&Filename=15MFF-0038_schedule.pdf,Sa-Su:6AM-8PM,,03/06/2015 12:48:54 PM,Mar  6 2015 10:05AM,0,03/15/2016 12:00:00 AM,"(37.8045778828471, -122.433010774333)",,,,,
627558,"Off the Grid Services, LLC",Truck,4609000,DAVIS ST: DAVIS CT \ JACKSON ST to BROADWAY (500 - 699),Assessors Block /Lot,,,,15MFF-0039,REQUESTED,varies truck to truck,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0039&ExportPDF=1&Filename=15MFF-0039_schedule.pdf,Tu/Th/Fr:10AM-3PM,,,Mar  6 2015  2:02PM,0,,,,,,,
627750,BH & MT LLC,Truck,6563000,GROVE ST: SCOTT ST to DIVISADERO ST (1200 - 1299),1265 GROVE ST,1202002D,1202,002D,15MFF-0040,APPROVED,Cold Truck: Breakfast: Sandwiches: Salads: Pre-Packaged Snacks: Beverages,6001782.163,2110734.277,37.7757743684,-122.4373316078,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0040&ExportPDF=1&Filename=15MFF-0040_schedule.pdf,Mo-Fr:9AM-10AM,,03/09/2015 11:04:50 AM,Mar  9 2015 10:54AM,1,03/15/2016 12:00:00 AM,"(37.7757743821951, -122.437331607831)",,,,,
